t_data,del1_target_values,del1,omega1_target_values,omega1,del2_target_values,del2,omega2_target_values,omega2,del3_target_values,del3,omega3_target_values,omega3
10.05678947368421,0.28060863579163126,0.2805409323116766,1.0000055395661418,1.0000019796651551,0.6141856439786457,0.6154165136478525,1.0006755618621639,1.0006699803188313,0.4894394489054983,0.48993539760357735,1.000402188308696,1.0003825016859031
10.061157894736843,0.2806177996707924,0.2805441932565205,1.0000055893642863,1.000001980541597,0.6152982062026754,0.6165201125903109,1.0006755718685703,1.0006702692690945,0.49010149330009745,0.49056541115195446,1.0004018211778964,1.000382609049632
10.065526315789473,0.2806270455167802,0.28054745564473776,1.0000056391086325,1.0000019814180388,0.6164107779536281,0.6176241873922029,1.0006755771115148,1.0006705582193582,0.4907629292536171,0.49119560151291713,1.0004014516274193,1.0003827164133612
10.069894736842105,0.28063637323921103,0.2805507194763283,1.0000056887981608,1.0000019822944803,0.6175233573663085,0.6187287380535299,1.0006755785235957,1.0006708471696217,0.4914237564092188,0.49182596868646716,1.0004010802282481,1.00038282377709
10.074263157894737,0.28064578274747354,0.2805539847512921,1.0000057384322039,1.0000019831709221,0.6186359383916308,0.6198337645742907,1.0006755791293553,1.0006711361198855,0.4920839718816084,0.4924565126726011,1.0004007088136657,1.0003829311408186
10.078631578947368,0.2806552739499121,0.2805572514696292,1.0000057880104263,1.000001984047364,0.6197485201064558,0.6209392669544859,1.0006755793903641,1.000671425070149,0.49274357589174145,0.4930872334713216,1.000400337665102,1.0003830385045478
10.083,0.2806648467545078,0.28056051963133954,1.0000058375326975,1.000001984485585,0.620861102090323,0.6220452451941149,1.0006755795168523,1.0006715695452804,0.49340256896722073,0.49371813108262846,1.000399966910345,1.0003830921864123
10.083,0.281479853185354,0.27935814166710615,0.9999498111707833,0.9999725934977103,0.6188784701647293,0.6237948262397419,1.0001675665158576,1.0001506778763825,0.48572882172119997,0.5025909080448381,1.000496532128309,1.0004222334201331
10.183894736842106,0.2797244699792626,0.2783156964948572,0.9999532022814843,0.9999728830219238,0.625610430816929,0.6295260729030092,1.0001711161026092,1.0001514857220697,0.5037969442841478,0.5186511548332584,1.000475002862589,1.0004150547577548
10.28478947368421,0.27796908677317117,0.2772952762505183,0.9999565933921851,0.9999734620703508,0.6323423914691286,0.6353187746784739,1.0001746656893606,1.0001531014134442,0.5218650668470951,0.5341653004183637,1.0004534735968689,1.0004006974329978
10.385684210526316,0.2763432213342058,0.27629688093408933,0.9999598564288108,0.9999740411187777,0.6392035506370786,0.6411729315661363,1.0001777520517403,1.0001547171048186,0.5391206343415625,0.5491333448001212,1.0004332437208858,1.0003863401082402
10.486578947368422,0.27484196322150384,0.2753205105455714,0.9999629960241033,0.9999746201672047,0.6461762426936452,0.6470885435659962,1.000180401319829,1.000156332796193,0.5556125245138324,0.5635552879785468,1.0004142251649975,1.0003719827834832
10.587473684210526,0.27346061179303877,0.2743661650849635,0.9999660175084054,0.9999751992156317,0.6532440967825175,0.6530656106780537,1.0001826462129735,1.0001579484875676,0.57138624544017,0.5774311299536432,1.0003963344365077,1.0003576254587259
10.688368421052632,0.2721946684257292,0.27343384455226616,0.999968926025057,0.9999757782640587,0.6603919682985124,0.6591041329023088,1.0001845175650603,1.000159564178942,0.5864842002763404,0.5907608707254024,1.0003794941052966,1.0003432681339686
10.789263157894737,0.2710398322829394,0.2725235489474793,0.9999717264713086,0.9999763573124857,0.6676058912164877,0.6652041102387617,1.000186044280565,1.0001611798703165,0.6009458195549731,0.60354451029382,1.0003636313615603,1.0003289108092113
10.890157894736841,0.2699919893228107,0.27163527827060263,0.999974423511769,0.9999769363609127,0.6748729869620191,0.6713655426874121,1.0001872532329223,1.000162795561691,0.6148078207429644,0.6157820486589118,1.0003486788034632,1.0003145534844542
10.991052631578947,0.26904720165470586,0.2707690325216372,0.9999770216573937,0.9999775154093397,0.6821813843322749,0.67758843024826,1.0001881700941173,1.0001644112530654,0.6281044513764559,0.6274734858206683,1.0003345752016146,1.0003001961596971
11.091947368421053,0.26820170031425683,0.26992481170058125,0.9999795251548718,0.9999780944577666,0.6895201580672448,0.6838727729213054,1.000188818244151,1.00016602694444,0.6408676383987397,0.6386188217790982,1.0003212624806916,1.0002858388349398
11.192842105263157,0.2674518803115704,0.26910261580743583,0.9999819380468032,0.9999786735061936,0.6968792845608729,0.6902185707065487,1.0001892197904425,1.0001676426358144,0.6531271056958878,0.6492180565341927,1.000308687068408,1.0002714815101827
11.293736842105263,0.2667942947285722,0.268302444842201,0.999984264188542,0.9999792525546206,0.7042495910767445,0.6966258236039895,1.0001893949755956,1.0001692583271888,0.6649105028321013,0.6592711900859545,1.0002967990175233,1.0002571241854252
11.394631578947369,0.26622563594073967,0.2675242988048775,0.9999865072290414,0.9999798316030476,0.7116226301279733,0.7030945316136278,1.000189362890142,1.0001708740185633,0.6762437440627636,0.6687782224343666,1.0002855527823784,1.000242766860668
11.495526315789474,0.26574273610708116,0.2667681776954629,0.9999886706156257,0.9999804106514746,0.7189906821031385,0.7096246947354639,1.0001891414463104,1.0001724897099378,0.6871510016516861,0.6777391535794584,1.0002749071469508,1.000228409535911
11.596421052631579,0.2653425579240618,0.26603408151395935,0.9999907576820827,0.9999809896999016,0.7263466798885022,0.7162163129694972,1.000188746770565,1.0001741054013122,0.6976548772054002,0.6861539835212183,1.000264821842539,1.0002140522111538
11.697315789473684,0.26502218527453,0.26532201026036595,0.999992771500071,0.9999815687483286,0.7336841526019341,0.7228693863157285,1.0001881942812583,1.0001757210926867,0.7077765477803529,0.6940227122596347,1.000255260755101,1.0001996948863963
11.79821052631579,0.26477883767151855,0.26463196393468347,0.9999947150925012,0.9999821477967555,0.7409972946221173,0.7295839147741573,1.0001874978574923,1.0001773367840612,0.717535591135377,0.7013453397947167,1.0002461899449409,1.0001853375616392
11.899105263157894,0.2646098368777688,0.26396394253691186,0.9999965912970109,0.9999827268451825,0.7482807643368053,0.7363598983447834,1.0001866705158409,1.0001789524754356,0.7269504802036096,0.7081218661264801,1.000237578088163,1.0001709802368823
12.0,0.26451260690573,0.2633179460670498,0.9999984027659657,0.999983016369396,0.7555296841428225,0.7431973370276078,1.0001857244103487,1.0001797603211229,0.7360385830924915,0.7143522912549072,1.0002293964766709,1.0001638015745036
12.0,0.26451260690573,0.2644230753437129,0.9999984027659657,1.0000008907893043,0.7555296841428225,0.754271459108135,1.0001857244103487,1.0002011473952874,0.7360385830924915,0.7400309098699474,1.0002293964766709,1.0001774163478523
12.10126582278481,0.26448480115906275,0.264456957777889,1.000000185245737,1.0000015007804897,0.762878871190614,0.7619223854799644,1.00018464943663,1.0001995575682014,0.744983204361647,0.7467791922060794,1.0002214722137766,1.0001769552105486
12.20253164556962,0.2645264935132845,0.26453724397124645,1.000001905603335,1.00000272076286,0.7701833898405192,0.7694523691971702,1.0001834736667456,1.0001963779140297,0.7536212056215209,0.753492394519886,1.0002139419707905,1.000176032935941
12.30379746835443,0.26463525191556764,0.26466393392378373,1.0000035663088478,1.0000039407452304,0.777439349826979,0.7768614102597566,1.000182207308908,1.000193198259858,0.7619679098779327,0.7601705168113654,1.0002067799052474,1.0001751106613335
12.405063291139241,0.26480876454729135,0.2648370276355032,1.0000051696421264,1.0000051607276008,0.7846433956119905,0.7841495086677144,1.0001808596637347,1.000190018605686,0.7700373743946041,0.7668135590805234,1.0001999639300232,1.0001741883867257
12.50632911392405,0.26504480903438943,0.26505652510640243,1.0000067178601624,1.000006380709971,0.7917925203487305,0.7913166644210523,1.0001794392488415,1.0001868389515143,0.7778428100832094,0.7734215213273509,1.0001934732221462,1.000173266112118
12.60759493670886,0.26534123961818074,0.2653224263364838,1.000008213076936,1.0000076006923415,0.7988839993975398,0.798362877519766,1.0001779540145836,1.0001836592973425,0.7853967318421037,0.7799944035518569,1.0001872883211693,1.0001723438375105
12.708860759493671,0.26569598715536974,0.26563473132574456,1.000009657263416,1.000008820674712,0.8059153903259244,0.8052881479638623,1.000176411344058,1.0001804796431706,0.7927109585563241,0.7865322057540324,1.0001813911291693,1.000171421562903
12.810126582278482,0.26610705911804566,0.2659934400741879,1.0000110522475605,1.0000100406570822,0.8128845329085551,0.8120924757533314,1.0001748180531012,1.0001772999889988,0.7997966130975894,0.7930349279338849,1.0001757649107468,1.0001704992882954
